,num_employees,income,energy_usage,co2
7364,12086,434154000,53000,84800
7365,11426,477613000,35000,69700
7366,10360,483352000,26000,68000
7367,11106,565647000,54000,89100
7368,10339,351454000,29000,65100
7369,10703,401584000,31000,66000
7370,7166,335682000,69000,94400
7371,11580,561795000,56000,84800
7372,11072,436828000,43000,73500
7373,4847,660728000,43000,79900
7374,7363,569578000,66000,91300
7375,10303,386424000,66000,83400
7376,10661,703884000,52000,92500
7377,5297,415904000,38000,72800
7378,14522,612786000,43000,84700
7379,12896,280048000,55000,78500
7380,10121,504463000,37000,69700
7381,12795,458546000,52000,73600
7382,9190,519691000,54000,94600
7383,12530,536743000,47000,81700
7384,7286,576664000,69000,92800
7385,7854,481837000,68000,100100
7386,9047,469088000,42000,83200
7387,13495,669909000,63000,91500
7388,9187,611510000,19000,72400
7389,13126,333562000,49000,82000
7390,8760,619053000,47000,76600
7391,8315,470502000,47000,71000
7392,10357,887496000,70000,96000
7393,8494,562100000,64000,87700
7394,7909,614813000,43000,76500
7395,12393,243538000,53000,84500
7396,8211,714079000,44000,84800
7397,6971,494503000,40000,74600
7398,8364,475007000,64000,87400
7399,13330,463822000,33000,60800
7400,11317,534762000,48000,80800
7401,8088,389161000,63000,79900
7402,11935,794312000,62000,89700
7403,6865,679775000,41000,83200
7404,9393,480404000,61000,92200
7405,11652,423119000,82000,95200
7406,9431,544048000,48000,86100
7407,7647,289254000,58000,88200
7408,11182,410308000,51000,83000
7409,12843,780340000,42000,80800
7410,9620,497712000,33000,71300
7411,11076,494625000,45000,76300
7412,10601,640117000,42000,82100
7413,11441,450574000,61000,94500
7414,8380,278891000,72000,88600
7415,7682,424665000,50000,83500
7416,10957,550389000,62000,87100
7417,6832,526335000,49000,86500
7418,8987,402035000,60000,83700
7419,8664,561661000,72000,88900
7420,12014,554567000,47000,85600
7421,9990,618681000,53000,82700
7422,3333,632324000,38000,78400
7423,12007,503720000,65000,99800
7424,6354,483080000,78000,99800
7425,13611,676318000,61000,93800
7426,16307,556487000,61000,93400
7427,8698,368020000,70000,90900
7428,9327,536997000,49000,77800
7429,15523,393238000,42000,80600
7430,6798,620839000,51000,85800
7431,8828,773939000,51000,83400
7432,5767,608162000,95000,106900
7433,9703,476133000,53000,87100
7434,8869,548199000,54000,72800
7435,11616,711715000,27000,66200
7436,5023,531596000,55000,77100
7437,14695,411262000,49000,77600
7438,11845,428030000,54000,83300
7439,9918,654380000,32000,72600
7440,9043,511086000,51000,86000
7441,11689,641420000,46000,89900
7442,12063,530297000,49000,79900
7443,8914,509960000,48000,78600
7444,14909,642413000,34000,77900
7445,9834,551987000,57000,85800
7446,15882,434453000,51000,83100
7447,9753,452863000,60000,83200
7448,9974,434557000,47000,87000
7449,12630,659367000,65000,101800
7450,9914,488846000,71000,99900
7451,9950,547490000,43000,80500
7452,10742,148207000,49000,68300
7453,11460,436735000,55000,88000
7454,9804,740142000,44000,76200
7455,10940,430431000,37000,74200
7456,15191,366273000,54000,94600
7457,4760,540695000,47000,80400
7458,7414,671584000,57000,85300
7459,13838,540053000,52000,93500
7460,13930,572028000,67000,87300
7461,8563,544213000,45000,79400
7462,10618,382640000,40000,81500
7463,9925,421971000,40000,72900
7464,14084,556926000,70000,102800
7465,8567,627390000,60000,88300
7466,9561,480202000,53000,86300
7467,12368,559084000,53000,85900
7468,6759,605362000,46000,80400
7469,10015,485543000,42000,72500
7470,12911,464062000,59000,82200
7471,12274,623693000,62000,91600
7472,13666,473407000,49000,82900
7473,14196,425709000,54000,83300
7474,13409,219885000,45000,78700
7475,9653,510310000,44000,80800
7476,12672,683352000,56000,91100
7477,12758,482624000,31000,64100
7478,10369,488808000,48000,85400
7479,14229,654896000,54000,94500
7480,8891,547901000,38000,75600
7481,5125,599953000,43000,86400
7482,9012,580672000,56000,84200
7483,11156,539036000,37000,77100
7484,9995,449840000,53000,88800
7485,11653,481194000,69000,88900
7486,7644,361123000,56000,89600
7487,6973,561489000,62000,89000
7488,7509,861775000,60000,97200
7489,7275,527718000,64000,85200
7490,11182,356719000,63000,80800
7491,8299,565326000,56000,91500
7492,10158,587820000,46000,75600
7493,14598,682839000,72000,99800
7494,12884,496575000,48000,86000
7495,16062,611955000,51000,81300
7496,10612,495024000,55000,85800
7497,12484,518010000,61000,83100
7498,16403,459633000,52000,90500
7499,11233,432616000,48000,81900
7500,11028,387073000,53000,84900
7501,8916,651965000,61000,97500
7502,7950,461917000,63000,92800
7503,14077,585537000,53000,87600
7504,12740,421235000,45000,80500
7505,9793,401177000,64000,92800
7506,16483,421388000,39000,79100
7507,13691,444419000,72000,92400
7508,13046,183590000,42000,76900
7509,14250,781779000,59000,92100
7510,15379,578341000,54000,89800
7511,8476,488948000,41000,76600
7512,8047,378594000,57000,89100
7513,18305,445149000,51000,81300
7514,18683,521212000,81000,106300
7515,11754,453996000,49000,76500
7516,13142,574695000,48000,79400
7517,14744,459132000,61000,90400
7518,10773,416286000,61000,86000
7519,14437,541271000,55000,90400
7520,9453,549096000,66000,84500
7521,11346,476286000,65000,90600
7522,7349,528102000,34000,75700
7523,11412,284247000,84000,101800
7524,11851,475094000,58000,86600
7525,11898,568905000,63000,82500
7526,11698,564689000,59000,90400
7527,11971,244295000,36000,63800
7528,7646,457164000,79000,99600
7529,10850,631572000,70000,89400
7530,6682,200506000,48000,79400
7531,7922,564619000,44000,85800
7532,12813,547087000,50000,80700
7533,5806,436470000,44000,73900
7534,9894,602720000,23000,64300
7535,8995,235272000,19000,63900
7536,11584,514666000,41000,69000
7537,11940,563595000,50000,80800
7538,9300,257825000,53000,84100
7539,9059,472817000,71000,95800
7540,10903,660477000,43000,83900
7541,11609,502868000,33000,71600
7542,15073,556308000,50000,86200
7543,15401,520944000,43000,79100
7544,9311,577506000,67000,92100
7545,7741,469926000,39000,78800
7546,8475,591849000,47000,83000
7547,8798,646345000,44000,83900
7548,10141,437318000,46000,79700
7549,12507,509629000,44000,77300
7550,13653,453773000,40000,78100
7551,12629,632676000,60000,90900
7552,9576,509079000,39000,80800
7553,11745,656798000,51000,83900
7554,9863,523285000,83000,100700
7555,4430,437184000,70000,100600
7556,12553,544273000,54000,82000
7557,13568,707950000,52000,87400
7558,3767,574049000,48000,83300
7559,7761,440818000,71000,91400
7560,13088,603917000,52000,88500
7561,10748,470438000,49000,81800
7562,9495,612039000,45000,76700
7563,13372,415347000,39000,82100
7564,10092,650925000,64000,92500
7565,11672,637825000,33000,80100
7566,6649,607985000,48000,84400
7567,6185,786861000,51000,82500
7568,6420,483434000,50000,77600
7569,10282,550091000,84000,103800
7570,11615,386153000,48000,80300
7571,9094,442507000,39000,76600
7572,12392,593105000,56000,91500
7573,8580,338176000,40000,74100
7574,7635,393581000,38000,72000
7575,6916,588914000,56000,95200
7576,7950,496992000,63000,89700
7577,8885,711968000,28000,78700
7578,6244,428321000,79000,100100
7579,10807,507559000,35000,79700
7580,10229,623454000,29000,72300
7581,8690,187918000,60000,78400
7582,9938,519223000,64000,92100
7583,12970,718740000,52000,95800
7584,13804,737984000,53000,92900
7585,11975,568769000,68000,100500
7586,5703,548322000,45000,76000
7587,9895,696371000,50000,84500
7588,10959,325156000,55000,81900
7589,14152,578426000,51000,80700
7590,10103,427566000,41000,75600
7591,8470,463877000,48000,77200
7592,12585,547643000,43000,85000
7593,10873,660435000,41000,80000
7594,13215,687360000,52000,88000
7595,8547,560043000,48000,77800
7596,12442,247276000,60000,89400
7597,14141,474667000,60000,82800
7598,9894,785411000,63000,98500
7599,9850,719653000,36000,82600
7600,10844,337641000,69000,88300
7601,9190,334512000,60000,83500
7602,9480,577797000,41000,73400
7603,8700,396294000,55000,85500
7604,12501,430874000,35000,78600
7605,12248,500216000,67000,95600
7606,8841,629605000,65000,87800
7607,8100,473906000,44000,77000
7608,12225,510832000,70000,91900
7609,10419,546845000,58000,82600
7610,12169,422146000,51000,83000
7611,9865,571668000,42000,81400
7612,11933,559389000,48000,87200
7613,12085,446410000,54000,83700
7614,9995,570966000,49000,87800
7615,6679,613776000,64000,92700
7616,9579,440186000,47000,70300
7617,10221,635153000,46000,84900
7618,8508,419540000,32000,68200
7619,10941,552994000,40000,79700
7620,9732,667711000,40000,75900
7621,11323,839717000,47000,94900
7622,9993,553560000,75000,92200
7623,11140,524935000,27000,67000
7624,7570,435565000,24000,72700
7625,11018,478292000,44000,78700
7626,6682,558443000,60000,80800
7627,8546,827914000,47000,85700
7628,6685,305922000,45000,74200
7629,15696,533914000,58000,93700
7630,10615,672407000,33000,72400
7631,10609,464841000,54000,82600
7632,7530,463270000,53000,81800
7633,14416,411839000,48000,83400
7634,8602,400982000,58000,81400
7635,7340,443271000,31000,64000
7636,10466,479247000,63000,87500
7637,5126,331731000,34000,73600
7638,12153,632511000,63000,94800
7639,10208,486614000,48000,87500
7640,7638,381421000,86000,101800
7641,12002,417652000,51000,91700
7642,16034,716868000,33000,77200
7643,14197,388393000,44000,73300
7644,13900,576622000,62000,98200
7645,10444,465546000,27000,71500
7646,13607,460964000,57000,85500
7647,10146,552458000,51000,84800
7648,11595,518454000,40000,79100
7649,7917,580784000,42000,76200
7650,12872,505734000,35000,70300
7651,9494,816322000,60000,86800
7652,6076,527299000,58000,82400
7653,6111,469745000,66000,87400
7654,13831,496201000,41000,74000
7655,11169,688015000,53000,78500
7656,11120,326068000,27000,66500
7657,11267,506555000,68000,99300
7658,9653,574978000,47000,91200
7659,11971,507239000,63000,87800
7660,7478,708812000,44000,70600
7661,11620,390127000,43000,76800
7662,10501,676250000,54000,81600
7663,6748,571868000,43000,71400
7664,10353,859407000,59000,101100
7665,9627,271293000,37000,65800
7666,9374,646784000,51000,86800
7667,6507,641470000,59000,77800
7668,7041,472114000,54000,82300
7669,9819,611698000,58000,98900
7670,10239,483841000,52000,84100
7671,10552,502167000,51000,84700
7672,7417,665710000,75000,96000
7673,9997,650151000,42000,79000
7674,9550,326638000,39000,72600
7675,10491,351670000,52000,75900
7676,9949,430912000,58000,90100
7677,12365,498266000,40000,80700
7678,7765,500336000,74000,100900
7679,7748,555077000,57000,84900
7680,12280,761316000,42000,88500
7681,5650,473164000,55000,89100
7682,7386,709686000,47000,97400
7683,10842,658273000,54000,90600
7684,12570,479247000,61000,89600
7685,10240,728314000,65000,99700
7686,13586,424917000,44000,86200
7687,11958,551542000,66000,91200
7688,12692,460082000,66000,77400
7689,13170,480199000,57000,87200
7690,12553,469411000,63000,93400
7691,13596,422432000,57000,93600
7692,15136,698886000,35000,80600
7693,13163,479203000,64000,93700
7694,8783,314264000,68000,87800
7695,13994,409122000,65000,91100
7696,16071,450855000,54000,89700
7697,14694,711926000,38000,74800
7698,10243,701861000,68000,104300
7699,10466,357628000,53000,74200
7700,11227,389566000,50000,77500
7701,7720,685508000,37000,77500
7702,9774,770895000,69000,100200
7703,9669,452837000,52000,79900
7704,7209,334965000,43000,70600
7705,12221,407279000,54000,82300
7706,8991,368972000,64000,90800
7707,10098,755486000,6000,56400
7708,11471,866583000,65000,96300
7709,7509,572254000,45000,85200
7710,9494,677072000,42000,82200
7711,7559,847978000,89000,104500
7712,13227,635869000,65000,84100
7713,8731,321738000,50000,70000
7714,9328,637058000,47000,75900
7715,5825,686892000,48000,87100
7716,8768,495818000,63000,94300
7717,12067,278519000,48000,74700
7718,8445,305680000,50000,77400
7719,11981,309254000,42000,65800
7720,12767,643199000,72000,98500
7721,10107,218123000,50000,80500
7722,10233,463286000,35000,77300
7723,14015,536849000,41000,79300
7724,9846,530777000,61000,84500
7725,4665,658499000,47000,84500
7726,10862,355673000,38000,63800
7727,10485,492970000,63000,87300
7728,12712,561255000,37000,86500
7729,12317,422915000,43000,85400
7730,13430,610879000,41000,77300
7731,7770,746072000,67000,95300
7732,6808,514927000,64000,98900
7733,8840,488936000,47000,77100
7734,10151,484430000,44000,85800
7735,11986,873250000,51000,97500
7736,13601,564437000,57000,94500
7737,10983,414453000,54000,89400
7738,7594,585987000,75000,95500
7739,11140,361314000,54000,74200
7740,10949,549345000,53000,80200
7741,7899,603871000,60000,81600
7742,11832,713138000,58000,93500
7743,14186,482205000,34000,68700
7744,9992,406904000,58000,91200
7745,8558,602113000,26000,67400
7746,13019,420195000,51000,82500
7747,15795,574588000,45000,84800
7748,10733,537262000,34000,76900
7749,10422,501850000,32000,70300
7750,10911,500143000,31000,72700
7751,9018,472626000,52000,78500
7752,10132,427956000,59000,85000
7753,7877,526575000,52000,84800
7754,11323,484873000,68000,88500
7755,10762,632530000,68000,101100
7756,8744,495634000,40000,75900
7757,9175,886161000,36000,78800
7758,8829,621748000,48000,76800
7759,14056,409402000,49000,84000
7760,13342,390316000,58000,86900
7761,12658,342189000,36000,70900
7762,12943,348693000,44000,82200
7763,10619,619788000,59000,95100
7764,9060,461963000,32000,71700
7765,8277,460101000,68000,91000
7766,2519,583525000,48000,71500
7767,12281,474906000,42000,85300
7768,11316,361963000,43000,80800
7769,8040,378823000,51000,71800
7770,9769,554570000,63000,93000
7771,10451,414389000,50000,78700
7772,12454,674087000,38000,80600
7773,10758,749311000,67000,98100
7774,8954,415107000,50000,93000
7775,8288,623960000,70000,104100
7776,13951,332745000,57000,87900
7777,11688,265733000,66000,91300
7778,6322,590934000,38000,74300
7779,11666,318573000,63000,83800
7780,11544,556058000,51000,94800
7781,6977,319072000,54000,82200
7782,8347,569045000,50000,81300
7783,11968,405071000,55000,83000
7784,6185,354852000,36000,77300
7785,11011,536313000,39000,76500
7786,14952,486348000,57000,84100
7787,10096,559460000,55000,87500
7788,15101,569084000,48000,83900
7789,8513,537311000,67000,98300
7790,14880,622457000,55000,95800
7791,8772,615660000,57000,89400
7792,9790,176022000,55000,77700
7793,11209,255973000,54000,77500
7794,10702,662365000,42000,88500
7795,12515,398319000,37000,72500
7796,14841,485721000,85000,107000
7797,11551,743378000,57000,91300
7798,13121,426703000,73000,100900
7799,16882,268186000,43000,82800
7800,12156,530329000,74000,98700
7801,8154,633192000,35000,74400
7802,11648,549449000,66000,99800
7803,9892,554468000,52000,86200
7804,8359,457807000,33000,63200
7805,15768,462434000,48000,86300
7806,7917,486938000,61000,85500
7807,8580,535753000,48000,84100
7808,7175,490092000,43000,82400
7809,14465,371696000,50000,82700
7810,5508,632629000,50000,85500
7811,10476,437597000,35000,72300
7812,16802,531087000,32000,72300
7813,13379,393890000,55000,86100
7814,11319,608034000,18000,73200
7815,10317,391959000,48000,90900
7816,7506,305893000,47000,62900
7817,7043,534289000,73000,96500
7818,14342,323179000,41000,76500
7819,11575,669635000,55000,91500
7820,11555,589885000,49000,80000
7821,11845,489774000,40000,72700
7822,4348,496880000,81000,102800
7823,7939,394327000,43000,68700
7824,10818,447097000,54000,83300
7825,11759,578807000,36000,79800
7826,10790,843847000,29000,74300
7827,10062,476801000,43000,71700
7828,9908,613391000,69000,94600
7829,8372,541814000,31000,60400
7830,14045,839025000,42000,83900
7831,6018,645694000,53000,97100
7832,12573,283769000,50000,76200
7833,11152,651351000,52000,88900
7834,13640,541991000,29000,78200
7835,12223,717421000,41000,91100
7836,13207,359571000,40000,74500
7837,8729,351870000,56000,81300
7838,5926,446395000,59000,87400
7839,9814,621902000,67000,90700
7840,9929,453893000,43000,83200
7841,10509,297283000,51000,78400
7842,7681,691438000,36000,76500
7843,3470,422858000,61000,76900
7844,9179,552654000,38000,74400
7845,8520,513967000,56000,88500
7846,16988,720045000,61000,89900
7847,9692,213545000,49000,66400
7848,11164,653021000,37000,76100
7849,7019,478711000,53000,82200
7850,13644,722007000,68000,106000
7851,11824,472147000,33000,74200
7852,8542,537232000,47000,68400
7853,6635,440075000,57000,100900
7854,9602,344585000,67000,94000
7855,14971,543433000,39000,78000
7856,9717,752142000,59000,96200
7857,5676,630149000,41000,82600
7858,11605,597634000,66000,104100
7859,8803,599244000,50000,87200
7860,19255,434952000,41000,86600
7861,9459,570293000,43000,87400
7862,11469,433451000,55000,84200
7863,10501,579749000,48000,90800
7864,7025,551025000,66000,97400
7865,13791,688800000,57000,91300
7866,14644,469373000,76000,101100
7867,9881,414594000,59000,93900
7868,13167,554449000,67000,89700
7869,12899,497359000,51000,92400
7870,4907,330794000,64000,81300
7871,11158,373573000,50000,89900
7872,14109,650676000,48000,77900
7873,10260,560430000,41000,79900
7874,8861,576399000,40000,77300
7875,7681,532739000,65000,90000
7876,11654,617361000,50000,78700
7877,12307,675899000,34000,74900
7878,9329,568010000,58000,92300
7879,7472,503342000,29000,71900
7880,13874,415544000,47000,74300
7881,9438,333387000,33000,67100
7882,10262,670623000,63000,81100
7883,10003,472070000,35000,65600
7884,15098,565499000,63000,82600
7885,12268,514627000,69000,99400
7886,10940,485717000,51000,86400
7887,8407,414976000,90000,107400
7888,10306,470773000,46000,85700
7889,9010,464667000,65000,92500
7890,14361,617314000,63000,89900
7891,11238,465994000,75000,98200
7892,8162,586515000,72000,99900
7893,11721,572771000,48000,81500
7894,8718,611953000,84000,104400
7895,9424,437844000,35000,80900
7896,12285,605843000,55000,88400
7897,9175,286965000,46000,77200
7898,15762,423897000,64000,92000
7899,7021,636362000,59000,95500
7900,12499,567323000,60000,89400
7901,11364,503939000,50000,77500
7902,8814,497068000,22000,64800
7903,6063,340662000,56000,85800
7904,10237,194019000,49000,76800
7905,12383,531964000,49000,81100
7906,6600,650007000,41000,84400
7907,8127,600148000,65000,87300
7908,7955,370393000,45000,74800
7909,13432,380662000,52000,88900
7910,11252,534537000,63000,89300
7911,12554,342586000,42000,66900
7912,9383,273099000,56000,74500
7913,12898,326532000,57000,83900
7914,12052,733863000,39000,71700
7915,10504,540726000,48000,81300
7916,10995,602226000,64000,93600
7917,9852,586008000,59000,83200
7918,11083,342888000,40000,70500
7919,12423,670323000,36000,74500
7920,12867,527331000,74000,107800
7921,9917,569617000,66000,92500
7922,8685,542535000,57000,81900
7923,10107,515470000,57000,87300
7924,9004,212388000,50000,70600
7925,7293,404406000,39000,65000
7926,10503,389341000,66000,90600
7927,6491,562406000,41000,76200
7928,12430,680858000,49000,93400
7929,9250,618119000,47000,89600
7930,10849,405427000,85000,102500
7931,7272,498512000,23000,70300
7932,12935,599299000,51000,86000
7933,13644,531655000,53000,84600
7934,6183,696722000,29000,68900
7935,5821,476614000,47000,77200
7936,13430,448664000,59000,85200
7937,11629,558437000,32000,73700
7938,11295,309522000,62000,91700
7939,9233,422720000,41000,81300
7940,3385,564979000,47000,76900
7941,5987,455712000,45000,78200
7942,11746,362606000,46000,83000
7943,10685,582841000,36000,75900
7944,10465,425906000,56000,84500
7945,6292,479259000,48000,73400
7946,16554,592288000,45000,84800
7947,7351,593248000,43000,73300
7948,9093,769671000,62000,85200
7949,13884,602565000,67000,97900
7950,11393,569448000,46000,85900
7951,8350,596178000,41000,79600
7952,8904,423118000,61000,93400
7953,11791,426417000,65000,97000
7954,9088,419385000,55000,83100
7955,5731,418990000,52000,73700
7956,12919,597274000,51000,79900
7957,12479,532850000,54000,86500
7958,14600,488583000,34000,79900
7959,7459,546074000,58000,90200
7960,9930,551818000,32000,80600
7961,13125,503422000,52000,84300
7962,10536,460630000,62000,93800
7963,8649,612625000,47000,78600
7964,13445,337839000,47000,73300
7965,8857,511489000,38000,75900
7966,12759,529303000,24000,64100
7967,10207,379066000,29000,69800
7968,4969,571135000,58000,86900
7969,10959,556959000,56000,95900
7970,7830,617595000,52000,83700
7971,7602,588480000,56000,92700
7972,12308,680214000,48000,82400
7973,11510,643898000,49000,89800
7974,4954,302084000,68000,81700
7975,7056,659093000,64000,100800
7976,10201,664884000,70000,105100
7977,10830,388726000,57000,85300
7978,12392,356457000,55000,81200
7979,13633,540305000,57000,84400
7980,11586,452132000,55000,85800
7981,9142,502913000,31000,72900
7982,9298,252116000,45000,74800
7983,6992,500036000,60000,87800
7984,10422,591523000,39000,78200
7985,9609,731870000,49000,81300
7986,8067,459946000,77000,99900
7987,10944,598702000,58000,89700
7988,12649,417531000,17000,68300
7989,10428,588852000,75000,100100
7990,10079,633836000,53000,90400
7991,10704,637341000,70000,94400
7992,10524,581996000,58000,90000
7993,13310,505518000,41000,74200
7994,14647,452405000,59000,87800
7995,11772,425214000,59000,84300
7996,10117,657597000,60000,96300
7997,11951,504660000,39000,76600
7998,10153,559705000,32000,75600
7999,9850,403840000,45000,69600
8000,11946,532653000,47000,84600
8001,8835,618562000,59000,84600
8002,11080,456831000,63000,89500
8003,7826,717496000,50000,86500
8004,8731,388274000,59000,83900
8005,12308,406594000,45000,76100
8006,11201,490488000,48000,77300
8007,7366,624230000,35000,84100
8008,9930,480877000,35000,65500
8009,7314,523715000,50000,78400
8010,10567,492264000,61000,98300
8011,8298,412450000,72000,95700
8012,8616,326982000,47000,75900
8013,7726,391530000,39000,71300
8014,9297,434553000,46000,83100
8015,8015,454071000,47000,73100
8016,8450,601951000,59000,95300
8017,8885,452161000,53000,85100
8018,11636,431771000,59000,86300
8019,3811,517559000,37000,73000
8020,9098,545749000,54000,81900
8021,16460,295943000,49000,75100
8022,10904,402665000,57000,87400
8023,9419,318635000,58000,86000
8024,9786,390132000,32000,82300
8025,4181,540073000,26000,61100
8026,9091,297227000,31000,68000
8027,4200,442813000,63000,86500
8028,6947,812745000,52000,85800
8029,12069,496192000,55000,73300
8030,10220,433679000,45000,90500
8031,12656,402093000,57000,82500
8032,9871,428652000,40000,67600
8033,6767,467796000,44000,71300
8034,8894,552770000,45000,81900
8035,9712,550122000,44000,69400
8036,11337,410218000,43000,73400
8037,13600,657479000,45000,82500
8038,9833,734076000,73000,105500
8039,12688,613832000,42000,83800
8040,9328,381201000,58000,85600
8041,10394,642870000,33000,72800
8042,12381,572455000,28000,71200
8043,10421,455723000,63000,85900
8044,16796,624047000,59000,93300
8045,10170,635766000,75000,96700
8046,8699,452418000,64000,100400
8047,12414,830248000,64000,97700
8048,10022,731733000,58000,85600
8049,11342,565085000,46000,90800
8050,10190,534828000,47000,85500
8051,7826,288762000,48000,79300
8052,15208,527743000,25000,75300
8053,9762,706774000,52000,84000
8054,9867,615551000,54000,89200
8055,15178,314689000,45000,78500
8056,9686,701533000,63000,89100
8057,10492,599333000,47000,86200
8058,10945,702208000,47000,78300
8059,8214,617086000,46000,92500
8060,9233,431730000,53000,79800
8061,10774,442123000,56000,83900
8062,12994,536416000,48000,79600
8063,7639,313955000,42000,69900
8064,7136,391828000,27000,62100
8065,11855,382772000,50000,79100
8066,12900,403881000,35000,81600
8067,9407,606444000,60000,93500
8068,10698,610165000,60000,94700
8069,10788,389782000,50000,81700
8070,10491,393795000,67000,87300
8071,9290,390053000,45000,82400
8072,11731,328451000,43000,75700
8073,15503,256940000,55000,81400
8074,9158,552751000,54000,89700
8075,10623,440365000,75000,89600
8076,13123,436991000,36000,67400
8077,2870,586977000,57000,89900
8078,10888,463722000,64000,88900
8079,12088,460097000,54000,87600
8080,6943,402920000,47000,77400
8081,11330,486371000,39000,71000
8082,13208,322430000,41000,72300
8083,10563,461772000,33000,71700
8084,16725,639345000,52000,91100
8085,9549,364248000,41000,80700
8086,13357,379186000,68000,90200
8087,12295,437529000,38000,75000
8088,16966,792366000,59000,98500
8089,10243,557861000,61000,95800
8090,11033,687912000,54000,86700
8091,11254,388346000,45000,75700
8092,14474,598134000,45000,82100
8093,9190,500128000,43000,71100
8094,11238,555435000,59000,99400
8095,10297,759668000,32000,74100
8096,9541,370306000,66000,85600
8097,13331,368555000,47000,72800
8098,11023,526624000,51000,80000
8099,12059,456372000,67000,87500
8100,15507,603103000,65000,98900
8101,12963,377186000,61000,84900
8102,5228,628426000,50000,85900
8103,12746,514313000,43000,83700
8104,5998,369003000,48000,79100
8105,10089,515994000,59000,91200
8106,13472,444357000,52000,89300
8107,8372,401111000,50000,78400
8108,13822,647466000,34000,74600
8109,8011,744605000,44000,83800
8110,12447,211830000,52000,70500
8111,12159,460076000,58000,79500
8112,11089,499708000,53000,87200
8113,10759,719079000,50000,88800
8114,14145,621117000,62000,94200
8115,13906,389050000,54000,79100
8116,9671,495256000,33000,74200
8117,11698,493269000,47000,77000
8118,5055,778747000,49000,84900
8119,11705,593170000,42000,81200
8120,6263,639802000,52000,89900
8121,15272,468180000,61000,88700
8122,9302,437202000,68000,95300
8123,10938,380568000,53000,83400
8124,9041,531850000,51000,82400
8125,13345,440400000,50000,85500
8126,10893,470883000,48000,86200
8127,10556,352663000,53000,86200
8128,8606,632304000,31000,71100
8129,10855,648876000,67000,91600
8130,9526,444974000,55000,85600
8131,9386,701633000,33000,72800
8132,7721,576951000,48000,80700
8133,10689,509891000,64000,90100
8134,8989,456864000,52000,76300
8135,14191,423943000,50000,84900
8136,11440,469960000,48000,82900
8137,8152,640862000,63000,97400
8138,10274,558227000,53000,84500
8139,7685,543254000,42000,74000
8140,5161,527325000,28000,62000
8141,13512,575908000,45000,86300
8142,5599,679537000,72000,97400
8143,8257,459942000,53000,81000
8144,11044,469350000,43000,73900
8145,10766,482555000,27000,64500
8146,14180,335738000,30000,58100
8147,13379,546893000,85000,117900
8148,5595,375761000,59000,83900
8149,8875,586385000,45000,79600
8150,8940,495256000,51000,81100
8151,5298,541098000,64000,90900
8152,10737,489308000,41000,76800
8153,6471,416334000,51000,82800
8154,12919,451853000,50000,92900
8155,6764,691976000,54000,89600
8156,12418,460992000,53000,83700
8157,8443,551621000,70000,90600
8158,6985,597752000,60000,88100
8159,10803,726424000,41000,86800
8160,9844,472193000,36000,78900
8161,12911,350856000,56000,86800
8162,5147,552014000,58000,82600
8163,9073,466001000,59000,89300
8164,9834,676668000,31000,68300
8165,9464,146571000,40000,71600
8166,10432,474547000,25000,70800
8167,12666,482281000,54000,90200
8168,12002,447089000,60000,78600
8169,6263,270239000,41000,66100
8170,14416,572074000,51000,82600
8171,9753,602703000,60000,82700
8172,8318,443692000,27000,62300
8173,6980,643658000,53000,83100
8174,11862,568803000,69000,100600
8175,8482,834623000,48000,87400
8176,8503,548737000,48000,88700
8177,12542,855066000,52000,93800
8178,11975,789145000,55000,88700
8179,13549,219592000,52000,91100
8180,13999,426798000,49000,76400
8181,14795,484699000,62000,81300
8182,9727,383449000,74000,97100
8183,8484,361455000,46000,79300
8184,16446,666472000,52000,93100
8185,13253,339392000,42000,75700
8186,11094,614581000,70000,101500
8187,9933,434343000,66000,80400
8188,12990,576795000,44000,81600
8189,10444,381934000,75000,91900
8190,12171,338994000,53000,90300
8191,13713,519796000,55000,82700
8192,5773,229374000,52000,77000
8193,9379,579114000,36000,71100
8194,11922,445237000,38000,65000
8195,6477,494175000,67000,93000
8196,7806,643569000,63000,96300
8197,10946,436410000,38000,75900
8198,8557,490471000,47000,73900
8199,9360,628518000,57000,92900
8200,9708,282468000,56000,84100
8201,13081,787476000,45000,87100
8202,10758,447967000,39000,72200
8203,10358,571453000,54000,81400
8204,5157,689014000,75000,92000
8205,14154,465718000,73000,97500
8206,12622,283085000,30000,59700
8207,12766,650572000,48000,83700
8208,11912,538977000,63000,92700
8209,16773,363073000,48000,80300
8210,8705,423427000,67000,93000
8211,10404,764899000,37000,85000
8212,13137,513648000,30000,73100
8213,10947,679932000,59000,90800
8214,12523,274171000,42000,71300
8215,9152,399862000,53000,75500
8216,12825,488264000,51000,79800
8217,10812,626745000,54000,93100
8218,15872,492500000,35000,79200
8219,8122,659590000,49000,79700
8220,10085,363108000,47000,85900
8221,9995,543062000,39000,72100
8222,15573,480374000,65000,93300
8223,10857,488877000,49000,69800
8224,9914,432884000,46000,76600
8225,8362,409620000,33000,68800
8226,10956,420328000,47000,70800
8227,10557,505120000,44000,72200
8228,12542,551858000,36000,73300
8229,11510,472427000,58000,92300
8230,10921,564467000,68000,95800
8231,10871,542496000,68000,95800
8232,11236,439799000,44000,82700
8233,10441,569448000,83000,105900
8234,10696,259453000,40000,70800
8235,11646,643576000,53000,80700
8236,7148,598904000,39000,77100
